769,HX01,Data Flow Sniffing,RemoteController,Data Flow Sniffing,FleetController,unauthorized access,SiteServer
770,HX01,Data Flow Sniffing,RemoteController,Data Flow Sniffing,FleetController,remotely execute code,SiteServer
771,HX01,Data Flow Sniffing,RemoteController,Data Flow Sniffing,FleetController,impersonate,SiteServer
772,HX01,Data Flow Sniffing,RemoteController,Data Flow Sniffing,FleetController,Data Repudiation,SiteServer
773,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Information not intended for disclosure,SiteServer
774,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Data Flow Sniffing,SiteServer
775,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Cross-site request forgery,SiteServer
776,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,change the flow of program execution,SiteServer
777,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Resource consumption,SiteServer
778,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Crashes,SiteServer
779,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Prevent access to data store,SiteServer
780,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Interrupt data flowing,SiteServer
781,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,unauthorized access,SiteServer
782,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,remotely execute code,SiteServer
783,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,impersonate,SiteServer
784,HX01,Data Flow Sniffing,RemoteController,impersonate,FleetController,Data Repudiation,SiteServer
785,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Information not intended for disclosure,SiteServer
786,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Data Flow Sniffing,SiteServer
787,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Cross-site request forgery,SiteServer
788,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,change the flow of program execution,SiteServer
789,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Resource consumption,SiteServer
790,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Crashes,SiteServer
791,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Prevent access to data store,SiteServer
792,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Interrupt data flowing,SiteServer
793,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,unauthorized access,SiteServer
794,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,remotely execute code,SiteServer
795,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,impersonate,SiteServer
796,HX01,Data Flow Sniffing,RemoteController,Cross-site request forgery,FleetController,Data Repudiation,SiteServer
797,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Information not intended for disclosure,SiteServer
798,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Data Flow Sniffing,SiteServer
799,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Cross-site request forgery,SiteServer
800,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,change the flow of program execution,SiteServer
801,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Resource consumption,SiteServer
802,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Crashes,SiteServer
803,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Prevent access to data store,SiteServer
804,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Interrupt data flowing,SiteServer
805,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,unauthorized access,SiteServer
806,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,remotely execute code,SiteServer
807,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,impersonate,SiteServer
808,HX01,Data Flow Sniffing,RemoteController,change the flow of program execution,FleetController,Data Repudiation,SiteServer
809,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Information not intended for disclosure,SiteServer
810,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Data Flow Sniffing,SiteServer
811,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Cross-site request forgery,SiteServer
812,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,change the flow of program execution,SiteServer
813,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Resource consumption,SiteServer
814,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Crashes,SiteServer
815,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Prevent access to data store,SiteServer
816,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Interrupt data flowing,SiteServer
817,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,unauthorized access,SiteServer
818,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,remotely execute code,SiteServer
819,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,impersonate,SiteServer
820,HX01,Data Flow Sniffing,RemoteController,remotely execute code,FleetController,Data Repudiation,SiteServer
821,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Information not intended for disclosure,SiteServer
822,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Data Flow Sniffing,SiteServer
823,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Cross-site request forgery,SiteServer
824,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,change the flow of program execution,SiteServer
825,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Resource consumption,SiteServer
826,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Crashes,SiteServer
827,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Prevent access to data store,SiteServer
828,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Interrupt data flowing,SiteServer
829,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,unauthorized access,SiteServer
830,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,remotely execute code,SiteServer
831,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,impersonate,SiteServer
832,HX01,Data Flow Sniffing,RemoteController,Interrupt data flowing,FleetController,Data Repudiation,SiteServer
833,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Information not intended for disclosure,SiteServer
834,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Data Flow Sniffing,SiteServer
835,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Cross-site request forgery,SiteServer
836,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,change the flow of program execution,SiteServer
837,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Resource consumption,SiteServer
838,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Crashes,SiteServer
839,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Prevent access to data store,SiteServer
840,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Interrupt data flowing,SiteServer
841,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,unauthorized access,SiteServer
842,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,remotely execute code,SiteServer
843,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,impersonate,SiteServer
844,HX01,Data Flow Sniffing,RemoteController,Crashes,FleetController,Data Repudiation,SiteServer
845,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Information not intended for disclosure,SiteServer
846,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Data Flow Sniffing,SiteServer
847,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Cross-site request forgery,SiteServer
848,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,change the flow of program execution,SiteServer
849,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Resource consumption,SiteServer
850,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Crashes,SiteServer
851,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Prevent access to data store,SiteServer
852,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Interrupt data flowing,SiteServer
853,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,unauthorized access,SiteServer
854,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,remotely execute code,SiteServer
855,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,impersonate,SiteServer
856,HX01,Data Flow Sniffing,RemoteController,Data Repudiation,FleetController,Data Repudiation,SiteServer
857,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Information not intended for disclosure,SiteServer
858,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Data Flow Sniffing,SiteServer
859,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Cross-site request forgery,SiteServer
860,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,change the flow of program execution,SiteServer
861,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Resource consumption,SiteServer
862,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Crashes,SiteServer
863,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Prevent access to data store,SiteServer
864,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Interrupt data flowing,SiteServer
865,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,unauthorized access,SiteServer
866,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,remotely execute code,SiteServer
867,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,impersonate,SiteServer
868,HX01,Data Flow Sniffing,RemoteController,unauthorized access,FleetController,Data Repudiation,SiteServer
869,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Information not intended for disclosure,SiteServer
870,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Data Flow Sniffing,SiteServer
871,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Cross-site request forgery,SiteServer
872,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,change the flow of program execution,SiteServer
873,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Resource consumption,SiteServer
874,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Crashes,SiteServer
875,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Prevent access to data store,SiteServer
876,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Interrupt data flowing,SiteServer
877,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,unauthorized access,SiteServer
878,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,remotely execute code,SiteServer
879,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,impersonate,SiteServer
880,HX01,Data Flow Sniffing,RemoteController,Resource consumption,FleetController,Data Repudiation,SiteServer
881,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Information not intended for disclosure,SiteServer
882,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Data Flow Sniffing,SiteServer
883,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Cross-site request forgery,SiteServer
884,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,change the flow of program execution,SiteServer
885,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Resource consumption,SiteServer
886,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Crashes,SiteServer
887,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Prevent access to data store,SiteServer
888,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Interrupt data flowing,SiteServer
889,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,unauthorized access,SiteServer
890,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,remotely execute code,SiteServer
891,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,impersonate,SiteServer
892,HX01,Data Flow Sniffing,RemoteController,Prevent access to data store,FleetController,Data Repudiation,SiteServer
893,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Information not intended for disclosure,SiteServer
894,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Data Flow Sniffing,SiteServer
895,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Cross-site request forgery,SiteServer
896,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,change the flow of program execution,SiteServer
897,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Resource consumption,SiteServer
898,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Crashes,SiteServer
899,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Prevent access to data store,SiteServer
900,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Interrupt data flowing,SiteServer
901,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,unauthorized access,SiteServer
902,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,remotely execute code,SiteServer
903,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,impersonate,SiteServer
904,HX01,Interrupt data flowing,RemoteController,Information not intended for disclosure,FleetController,Data Repudiation,SiteServer
905,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Information not intended for disclosure,SiteServer
906,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Data Flow Sniffing,SiteServer
907,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Cross-site request forgery,SiteServer
908,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,change the flow of program execution,SiteServer
909,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Resource consumption,SiteServer
910,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Crashes,SiteServer
911,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Prevent access to data store,SiteServer
912,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Interrupt data flowing,SiteServer
913,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,unauthorized access,SiteServer
914,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,remotely execute code,SiteServer
915,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,impersonate,SiteServer
916,HX01,Interrupt data flowing,RemoteController,Data Flow Sniffing,FleetController,Data Repudiation,SiteServer
917,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Information not intended for disclosure,SiteServer
918,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Data Flow Sniffing,SiteServer
919,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Cross-site request forgery,SiteServer
920,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,change the flow of program execution,SiteServer
921,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Resource consumption,SiteServer
922,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Crashes,SiteServer
923,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Prevent access to data store,SiteServer
924,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Interrupt data flowing,SiteServer
925,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,unauthorized access,SiteServer
926,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,remotely execute code,SiteServer
927,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,impersonate,SiteServer
928,HX01,Interrupt data flowing,RemoteController,impersonate,FleetController,Data Repudiation,SiteServer
929,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Information not intended for disclosure,SiteServer
930,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Data Flow Sniffing,SiteServer
931,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Cross-site request forgery,SiteServer
932,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,change the flow of program execution,SiteServer
933,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Resource consumption,SiteServer
934,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Crashes,SiteServer
935,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Prevent access to data store,SiteServer
936,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Interrupt data flowing,SiteServer
937,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,unauthorized access,SiteServer
938,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,remotely execute code,SiteServer
939,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,impersonate,SiteServer
940,HX01,Interrupt data flowing,RemoteController,Cross-site request forgery,FleetController,Data Repudiation,SiteServer
941,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Information not intended for disclosure,SiteServer
942,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Data Flow Sniffing,SiteServer
943,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Cross-site request forgery,SiteServer
944,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,change the flow of program execution,SiteServer
945,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Resource consumption,SiteServer
946,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Crashes,SiteServer
947,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Prevent access to data store,SiteServer
948,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Interrupt data flowing,SiteServer
949,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,unauthorized access,SiteServer
950,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,remotely execute code,SiteServer
951,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,impersonate,SiteServer
952,HX01,Interrupt data flowing,RemoteController,change the flow of program execution,FleetController,Data Repudiation,SiteServer
953,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Information not intended for disclosure,SiteServer
954,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Data Flow Sniffing,SiteServer
955,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Cross-site request forgery,SiteServer
956,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,change the flow of program execution,SiteServer
957,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Resource consumption,SiteServer
958,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Crashes,SiteServer
959,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Prevent access to data store,SiteServer
960,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Interrupt data flowing,SiteServer
961,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,unauthorized access,SiteServer
962,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,remotely execute code,SiteServer
963,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,impersonate,SiteServer
964,HX01,Interrupt data flowing,RemoteController,remotely execute code,FleetController,Data Repudiation,SiteServer
965,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Information not intended for disclosure,SiteServer
966,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Data Flow Sniffing,SiteServer
967,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Cross-site request forgery,SiteServer
968,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,change the flow of program execution,SiteServer
969,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Resource consumption,SiteServer
970,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Crashes,SiteServer
971,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Prevent access to data store,SiteServer
972,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Interrupt data flowing,SiteServer
973,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,unauthorized access,SiteServer
974,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,remotely execute code,SiteServer
975,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,impersonate,SiteServer
976,HX01,Interrupt data flowing,RemoteController,Interrupt data flowing,FleetController,Data Repudiation,SiteServer
977,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Information not intended for disclosure,SiteServer
978,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Data Flow Sniffing,SiteServer
979,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Cross-site request forgery,SiteServer
980,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,change the flow of program execution,SiteServer
981,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Resource consumption,SiteServer
982,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Crashes,SiteServer
983,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Prevent access to data store,SiteServer
984,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Interrupt data flowing,SiteServer
985,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,unauthorized access,SiteServer
986,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,remotely execute code,SiteServer
987,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,impersonate,SiteServer
988,HX01,Interrupt data flowing,RemoteController,Crashes,FleetController,Data Repudiation,SiteServer
989,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Information not intended for disclosure,SiteServer
990,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Data Flow Sniffing,SiteServer
991,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Cross-site request forgery,SiteServer
992,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,change the flow of program execution,SiteServer
993,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Resource consumption,SiteServer
994,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Crashes,SiteServer
995,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Prevent access to data store,SiteServer
996,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Interrupt data flowing,SiteServer
997,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,unauthorized access,SiteServer
998,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,remotely execute code,SiteServer
999,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,impersonate,SiteServer
1000,HX01,Interrupt data flowing,RemoteController,Data Repudiation,FleetController,Data Repudiation,SiteServer
1001,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Information not intended for disclosure,SiteServer
1002,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Data Flow Sniffing,SiteServer
1003,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Cross-site request forgery,SiteServer
1004,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,change the flow of program execution,SiteServer
1005,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Resource consumption,SiteServer
1006,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Crashes,SiteServer
1007,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Prevent access to data store,SiteServer
1008,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Interrupt data flowing,SiteServer
1009,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,unauthorized access,SiteServer
1010,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,remotely execute code,SiteServer
1011,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,impersonate,SiteServer
1012,HX01,Interrupt data flowing,RemoteController,unauthorized access,FleetController,Data Repudiation,SiteServer
1013,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Information not intended for disclosure,SiteServer
1014,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Data Flow Sniffing,SiteServer
1015,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Cross-site request forgery,SiteServer
1016,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,change the flow of program execution,SiteServer
1017,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Resource consumption,SiteServer
1018,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Crashes,SiteServer
1019,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Prevent access to data store,SiteServer
1020,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Interrupt data flowing,SiteServer
1021,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,unauthorized access,SiteServer
1022,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,remotely execute code,SiteServer
1023,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,impersonate,SiteServer
1024,HX01,Interrupt data flowing,RemoteController,Resource consumption,FleetController,Data Repudiation,SiteServer
1025,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Information not intended for disclosure,SiteServer
1026,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Data Flow Sniffing,SiteServer
1027,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Cross-site request forgery,SiteServer
1028,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,change the flow of program execution,SiteServer
1029,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Resource consumption,SiteServer
1030,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Crashes,SiteServer
1031,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Prevent access to data store,SiteServer
1032,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Interrupt data flowing,SiteServer
1033,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,unauthorized access,SiteServer
1034,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,remotely execute code,SiteServer
1035,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,impersonate,SiteServer
1036,HX01,Interrupt data flowing,RemoteController,Prevent access to data store,FleetController,Data Repudiation,SiteServer
1037,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Information not intended for disclosure,SiteServer
1038,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Data Flow Sniffing,SiteServer
1039,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Cross-site request forgery,SiteServer
1040,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,change the flow of program execution,SiteServer
1041,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Resource consumption,SiteServer
1042,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Crashes,SiteServer
1043,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Prevent access to data store,SiteServer
1044,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Interrupt data flowing,SiteServer
1045,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,unauthorized access,SiteServer
1046,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,remotely execute code,SiteServer
1047,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,impersonate,SiteServer
1048,HX01,Crashes,RemoteController,Information not intended for disclosure,FleetController,Data Repudiation,SiteServer
1049,HX01,Crashes,RemoteController,Data Flow Sniffing,FleetController,Information not intended for disclosure,SiteServer
